"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"37834";"https://dadosabertos.camara.leg.br/api/v2/eventos/37834";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1293890";"2014-12-17T14:30:00";"";"Cancelada";"Discussão e votação do Parecer do Relator, Deputado Lourival Mendes.";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"37794";"https://dadosabertos.camara.leg.br/api/v2/eventos/37794";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292849";"2014-12-17T14:30:00";"";"Encerrada (Termo)";"Exposição e avaliação da proposta do novo Código Penal Militar.

- Presença da Ministra MARIA ELIZABETH GUIMARÃES TEIXEIRA ROCHA, Presidente do Superior Tribunal Militar.";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"37838";"https://dadosabertos.camara.leg.br/api/v2/eventos/37838";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1294018";"2014-12-17T14:00:00";"";"Encerrada (Termo)";"A)	REQUERIMENTOS:

1.	Requerimento nº 115/2014 - da Sra. Antônia Lúcia - que requer a exumação do cadáver do Sr. MARGARIDO PEREIRA DA SILVA, vítima encontrada no Ramal do Cacau, no Estado do Acre, para que seja feita uma nova perícia, indicando a causa da morte, a fim de saber se foi um assassinato ou uma morte natural, haja vista que o Instituto de Criminalística do Estado do Acre realizou a perícia, mas o laudo cadavérico não aponta a causa da morte. Deixando assim a família e toda a população deste Ramal apreensiva com o fato.

2.	Requerimento nº 133/2014 - do Sr. Jean Wylllys - que requer a realização de diligência de membros da Comissão de Direitos Humanos e Minorias, em conjunto com a Frente Parlamentar em Defesa dos Direitos Humanos e Minorias, com a finalidade de averiguar e obter esclarecimentos sobre as recentes operações e detenções/prisões direcionadas às prostitutas da cidade fluminense de Niterói, bem como levantar a situação do caso específico de uma prostituta que tem sofrido ameaças e violência física após a denúncia das arbitrariedades cometidas pela polícia.

3.	Requerimento nº 134/2014 - da Sra. Erika Kokay - que requer a realização de audiência pública para discutir a situação de violência no Estado do Pará, com a participação dos membros da Comitiva do Governo Federal - que fizeram diligências ao estado, no dia 06 de novembro de 2014, além de outros convidados. 

4.	Requerimento nº 135/2014 - da Sra. Erika Kokay - que requer a realização de Ato Público em defesa dos terceirizados e em repúdio ao assédio moral e outras violações trabalhistas sofridas por esses (as) trabalhadores (as) no âmbito da Câmara Federal.
5.	Requerimento nº 136/2014 - do Sr. Padre Ton - que requer a realização de audiência pública, em conjunto com a Frente Parlamentar em Defesa dos Povos Indígenas e a Frente Parlamentar em Defesa dos Direitos Humanos, para debater o papel do Parlamento na efetivação dos direitos indígenas consagrados na Constituição Federal.

6.	Requerimento n° 137/2014 - do Sr. Renato Simões - que solicita realização de audiência pública para discutir: ""Atos de violação de Direitos Humanos cometidos pelas Polícias Civil e Militar do Estado de São Paulo, em maio de 2006 - no episódio denominado ""Crimes de Maio"". 

7.	Requerimento nº 138/2014 - da Sra. Janete Capiberibe - que requer a realização de audiência pública, em conjunto com a Comissão de Direitos Humanos e Legislação Participativa do Senado Federal, destinada a ouvir Antônio Waneir Pinheiro Lima, alcunha ""Camarão"".

8.	Requerimento nº 139/2014 - do Sr. Ronaldo Fonseca - que requer a realização de diligência de membros da Comissão de Direitos Humanos e Minorias, com a finalidade de acompanhar, averiguar e obter esclarecimentos sobre os relatos de estudantes da Universidade de São Paulo - USP sobre violência por motivação preconceituosa.

B)	PROPOSIÇÕES SUJEITAS À APRECIAÇÃO CONCLUSIVA PELAS COMISSÕES:
TRAMITAÇÃO ORDINÁRIA

9.	PROJETO DE LEI Nº 6787/2013 - do Sr. Renato Simões - que acresce à Lei nº 662, de 6 de abril de 1949, o dia 20 de novembro como feriado nacional.
RELATOR: Deputado Domingos Dutra
PARECER: pela aprovação

10.	PROJETO DE LEI Nº 7086/2014 - da Sra. Iriny Lopes - que dispõe sobre normas de equidade de gênero e raça, de igualdade das condições de trabalho, de oportunidade e de remuneração no serviço público.
RELATOR: Deputado Renato Simões
PARECER: pela aprovação
Vista concedida ao Deputado Pastor Eurico, em 29/10/2014
Os Deputados Pastor Eurico, Takayma e Marcos Rogério apresentaram votos em separado

11.	PROJETO DE LEI Nº 7087/2014 - da Sra. Iriny Lopes - que torna obrigatória a inserção de cláusula protetora de direitos humanos em contratos de financiamentos concedidos pelas instituições financeiras controladas pela União. 
      RELATORA: Deputada Antônia Lúcia 
PARECER: pela aprovação";"Reunião Deliberativa";"";"Anexo II, Plenário 09";"";"";""
"37758";"https://dadosabertos.camara.leg.br/api/v2/eventos/37758";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292578";"2014-12-17T14:00:00";"";"Cancelada";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 06";"";"";""
"37821";"https://dadosabertos.camara.leg.br/api/v2/eventos/37821";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1293484";"2014-12-17T10:30:00";"";"Cancelada";"Discussão e votação do Parecer";"Reunião Deliberativa";"";"A Definir";"";"";""
"37764";"https://dadosabertos.camara.leg.br/api/v2/eventos/37764";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292165";"2014-12-17T17:15:00";"2014-12-17T17:16:00";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"37773";"https://dadosabertos.camara.leg.br/api/v2/eventos/37773";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292676";"2014-12-17T11:10:11";"2014-12-17T15:50:00";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"37778";"https://dadosabertos.camara.leg.br/api/v2/eventos/37778";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292366";"2014-12-17T11:10:00";"2014-12-17T11:39:00";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"37835";"https://dadosabertos.camara.leg.br/api/v2/eventos/37835";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1294093";"2014-12-17T10:55:37";"2014-12-17T10:55:44";"Encerrada (Termo)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 09";"";"";""
"37679";"https://dadosabertos.camara.leg.br/api/v2/eventos/37679";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1291359";"2014-12-17T10:00:00";"";"Encerrada (Termo)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 06";"";"";""
"37762";"https://dadosabertos.camara.leg.br/api/v2/eventos/37762";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1293015";"2014-12-17T10:00:00";"";"Encerrada (Termo)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"37822";"https://dadosabertos.camara.leg.br/api/v2/eventos/37822";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1293587";"2014-12-17T10:00:00";"";"Encerrada (Termo)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 10";"";"";""
"37626";"https://dadosabertos.camara.leg.br/api/v2/eventos/37626";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1289862";"2014-12-17T10:00:00";"";"Cancelada";"DISCUSSÃO SOBRE O DESMATAMENTO E EXPLORAÇÃO ILEGAL DE MADEIRA NA AMAZÔNIA LEGAL

- Requerimento n.os 338 e 342/2014 - Cmads e 448 - Cindra, do Deputado Arnaldo Jordy


EXPOSITORES:

- BRUNO VALENTE, Procurador da República do MPF - Ministério Público Federal (*)

- JAIR SCHIMITT, Coordenador Geral de Fiscalização do Ibama - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (*)

- LUIS MAURANO, Coordenador-Substituto do Programa Amazônia do Inpe - Instituto Nacional de Pesquisas Espaciais (*)

- REPRESENTANTE da Sema/PA - Secretaria de Estado de Meio Ambiente do Pará (**)

- ROBERTO PUPO,  Presidente da Aimex - Associação de Exportadores da Amazônia (*)

- MÁRCIO ASTRINI, Coordenador da Campanha da Amazônia do Greenpeace Brasil (*)

(*) Presença Confirmada
(**) Não Virá";"Audiência Pública";"";"Anexo II, Plenário 01";"";"";""
"37678";"https://dadosabertos.camara.leg.br/api/v2/eventos/37678";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1291814";"2014-12-17T10:00:00";"";"Cancelada";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 15";"";"";""
"37754";"https://dadosabertos.camara.leg.br/api/v2/eventos/37754";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292887";"2014-12-17T10:00:00";"";"Cancelada";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"37757";"https://dadosabertos.camara.leg.br/api/v2/eventos/37757";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292810";"2014-12-17T10:00:00";"";"Cancelada";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 04";"";"";""
"37791";"https://dadosabertos.camara.leg.br/api/v2/eventos/37791";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292624";"2014-12-17T10:00:00";"";"Cancelada";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"37807";"https://dadosabertos.camara.leg.br/api/v2/eventos/37807";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292925";"2014-12-17T10:00:00";"";"Cancelada";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"37750";"https://dadosabertos.camara.leg.br/api/v2/eventos/37750";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292611";"2014-12-17T09:30:00";"";"Cancelada";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"37774";"https://dadosabertos.camara.leg.br/api/v2/eventos/37774";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292308";"2014-12-17T09:30:00";"";"Encerrada (Termo)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"37844";"https://dadosabertos.camara.leg.br/api/v2/eventos/37844";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1294286";"2014-12-17T11:20:00";"2014-12-17T20:15:00";"Encerrada";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"37643";"https://dadosabertos.camara.leg.br/api/v2/eventos/37643";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1290171";"2014-12-17T08:00:00";"2014-12-17T18:30:00";"Encerrada (Final)";"PROGRAMAÇÃO OFICIAL
17 de dezembro, quarta-feira.

8h às 9h: Credenciamento 

9h às 10h: Café da Manhã com a presença dos prefeitos dos 40 maiores municípios produtores do Centro-Oeste

10h às 10h15: Abertura do evento

""	Cleber Ávila - Superintendente da Sudeco
""	Neri Geller - Ministro da Agricultura

10h15 às 11h15: Painel 1 - Financiamento ao Desenvolvimento Sustentável no 
Centro - Oeste

Mediador: Representante do CAF: Banco de Desenvolvimento da América Latina

Participantes:

""	Cleber Ávila: Superintendente da Sudeco
""	Normando Corral: Presidente da Federação de Agricultura e Pecuária de Mato Grosso (Famato)
""	Ricardo Tomczyk: Presidente da Aprosoja Mato Grosso
""	José Mário Schreiner: Presidente da Federação de Agricultura e Pecuária de Goiás (Faeg)
""	Renato Simplício Lopes: Presidente da Federação de Agricultura e Pecuária do Distrito Federal (Fapedf).
""	Romes Gonçalves Ribeiro: Diretor Presidente do Cartão BRB
""	Jânio Macedo: Diretor de Governo do Banco do Brasil
""	Eduardo Riedel: Presidente da Federação de Agricultura e Pecuária de Mato Grosso do Sul (Famasul)

11h15 às 11h30: Intervalo

11h30 às 12h30: Continuação do Painel 1



12h45 às 14h30: Almoço - Desafios e Prioridades para o Agronegócio no Centro-Oeste

Participantes:

""	Francisco José Coelho Teixeira -  Ministro da Integração Nacional 
""	Kátia Abreu: Senadora e presidente da CNA (Confederação da Agricultura e Pecuária do Brasil)
""	Rubens Rodrigues dos Santos: Presidente da Conab 
""	Cleber Ávila: Superintendente da Sudeco 
""	Djalma Bezerra Mello: Superintendente da Sudam 
""	Alexandre Santoro: Presidente da ALL 
""	Luiz Pretti: Presidente da Cargill
""	Paul Herrmann: Presidente da John Deere 
""	Romes Gonçalves Ribeiro: Diretor Presidente do Cartão BRB  

15h: Painel 2 - Logística e Infraestrutura para o Agronegócio no Centro-Oeste

Abertura: Paulo Sérgio Oliveira Passo -  Ministro dos Transportes

Mediadora: Janaina Deane de Abreu Sa Diniz (UNB)

Participantes:

""	Jorge Bastos: Diretor Geral da ANTT
""	Senador Waldemir Moka: Membro da Comissão de Agricultura do Senado
""	Wellington Fagundes: Deputado Federal (MT), Representante da Comissão de Viação e Transportes e Presidente da Frente Parlamentar de Logística de Transportes e Armazenagem.
""	Alysson Paulinelli: Ex-ministro da Agricultura, Pecuária e Abastecimento e atual president executive da Associação Brasileira dos Produtores de Milho (Abramilho)
""	Almir Dalbasquale: Presidente da Associação Brasileira dos Produtores de Soja (Aprosoja)
""	Representante: CAF
""	Antônio Flávio Camilo de Lima: Secretário de Agricultura do Goiás
""	Paulo Engel: Secretário de Desenvolvimento Agrário do Mato Grosso do Sul
""	Vander Luiz dos Santos Loubet: Comissão de Agricultura da Câmara Federal

16h às 16h30: Coffee Break


17h às 18h30: Encontro de parlamentares da Coordenação da bancada do Centro-Oeste

Presidida: Wellington Fagundes - Coordenador Geral da Bancada e Deputado Federal (MT)

Participantes:

""	Eliene Lima - Coordendor da Bancada do Mato Grosso
""	Luis Pitman - Coordenador da Bancada do Distrito Federal
""	Jovair Arantes - Coordenador da Bancada do Estado de Mato Grosso
""	Vander Loubet - Representante da Comissão de Agricultura da Câmara dos Deputados e Coordenador da Bancada do Mato Grosso do Sul.";"Seminário";"Confederação Nacional dos Trabalhadores no Comércio - Av. W5 - SGAS 902, Bloco ""C""";"";"";"";""
"37786";"https://dadosabertos.camara.leg.br/api/v2/eventos/37786";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292534";"2014-12-17T00:00:00";"";"Cancelada";"Discussão e votação do parecer do Relator, Deputado Claudio Cajado.";"Reunião Deliberativa";"";"A Definir";"";"";""
"37847";"https://dadosabertos.camara.leg.br/api/v2/eventos/37847";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1294370";"2014-12-17T00:00:00";"";"Cancelada";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"37842";"https://dadosabertos.camara.leg.br/api/v2/eventos/37842";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1294249";"2014-12-16T22:13:00";"2014-12-17T01:04:00";"Encerrada (Final)";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"37841";"https://dadosabertos.camara.leg.br/api/v2/eventos/37841";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1294247";"2014-12-16T20:21:00";"2014-12-16T22:12:00";"Encerrada (Final)";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"37811";"https://dadosabertos.camara.leg.br/api/v2/eventos/37811";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1293456";"2014-12-16T16:25:45";"2014-12-16T16:50:34";"Encerrada (Final)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"37810";"https://dadosabertos.camara.leg.br/api/v2/eventos/37810";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292996";"2014-12-16T17:15:32";"2014-12-16T17:29:07";"Encerrada (Final)";"A - Discussão e Votação das Emendas a serem oferecidas pela Comissão ao  Projeto de Lei Orçamentária Anual (PLOA) para 2015.";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"37768";"https://dadosabertos.camara.leg.br/api/v2/eventos/37768";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292703";"2014-12-16T17:03:00";"2014-12-16T17:22:00";"Encerrada (Final)";"1 - Deliberação das propostas de emenda da Comissão.";"Reunião Deliberativa";"";"Anexo II, Plenário 04";"";"";""
"37753";"https://dadosabertos.camara.leg.br/api/v2/eventos/37753";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292708";"2014-12-16T17:47:00";"2014-12-16T18:14:00";"Encerrada (Final)";"Deliberação sobre as sugestões de emendas ao Projeto de Lei Orçamentária Anual (PLOA) 2015.";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"37760";"https://dadosabertos.camara.leg.br/api/v2/eventos/37760";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292465";"2014-12-16T17:24:43";"2014-12-16T17:58:52";"Encerrada (Final)";"- Discussão e votação das Sugestões de Emendas à LOA/2015  apresentadas na Comissão, para definição das Emendas a serem apresentadas pela Comissão de Cultura ao Projeto de Lei Orçamentária para 2015 (PL nº 13/2014-CN).";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"37761";"https://dadosabertos.camara.leg.br/api/v2/eventos/37761";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1293453";"2014-12-16T16:39:00";"2014-12-16T16:46:00";"Encerrada (Final)";"Discussão e votação das emendas da Comissão de Turismo ao Projeto de Lei nº 13/2014 - CN - Lei Orçamentária Anual (LOA 2015).";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"37785";"https://dadosabertos.camara.leg.br/api/v2/eventos/37785";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292524";"2014-12-16T16:00:00";"";"Cancelada";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 15";"";"";""
"37820";"https://dadosabertos.camara.leg.br/api/v2/eventos/37820";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1293480";"2014-12-16T15:38:01";"2014-12-16T15:44:00";"Encerrada (Final)";"DISCUSSÃO E DELIBERAÇÃO DAS EMENDAS DA CDHM AO ORÇAMENTO DA UNIÃO PARA O EXERCÍCIO DE 2015 (PLN 13/2014).";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"37805";"https://dadosabertos.camara.leg.br/api/v2/eventos/37805";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292914";"2014-12-16T20:23:54";"2014-12-16T20:30:49";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 15";"";"";""
"37782";"https://dadosabertos.camara.leg.br/api/v2/eventos/37782";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1292477";"2014-12-16T16:50:00";"2014-12-16T16:58:00";"Encerrada (Final)";"Discussão e votação das emendas a serem apresentadas por esta Comissão à LOA 2015 (PL nº 13/2014-CN)";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
