"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"53461";"https://dadosabertos.camara.leg.br/api/v2/eventos/53461";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1677094";"2018-08-07T15:22:00";"2018-08-07T17:57:07";"Encerrada (Final)";"Tema:"" Debater o Protocolo referente ao Acordo de Madri, relativo ao Registro Internacional de Marcas e o Regulamento Comum do Acordo de Madri"", matéria objeto do PDC nº 860/2017.

Requerimento nº 167/2018
Iniciativa: Deputado Daniel Almeida e Julio Lopes

Convidados:

RAFAEL MOREIRA, Secretário de Inovação e Novos Negócios do Ministério da Indústria, Comércio Exterior  e Serviços - MDIC; *

DANIEL ROBERTO PINTO, Chefe da Divisão de Propriedade Intelectual do Ministério  de Relações Exteriores - MRE;*

ODILSON LUIZ RIBEIRO E SILVA,  Secretário de Relações Internacionais do Agronegócio do Ministério da Agricultura, Pecuária e Abastecimento - MAPA;*

JOSÉ GRAÇA ARANHA, Presidente da Organização Mundial da Propriedade Intelectual - OMPI;*

PAULO PARENTE MARQUES MENDES, Delegado  da Asociación Interamericana de la Propiedad Intelectual no Brasil - ASIPI;*

LUIZ OTÁVIO PIMENTEL, Presidente do Instituto Nacional de Propriedade Industrial - INPI ;*

CARLOS EDUARDO ABIJAODI, Diretor de Desenvolvimento da  Confederação Nacional da Indústria - CNI;*

GABRIEL FRANCISCO LEONARDOS, 1º Vice-Presidente da Associação Brasileira dos Agentes de Propriedade Intelectual -  ABPI;*

RICARDO FONSECA PINHO, Presidente da Associação Brasileira dos Agentes da propriedade Industrial - ABAPI;*

LUIZ HENRIQUE DO AMARAL, Representante da Associação Brasileira de Franchising - ABF;*

RODRIGO DE MEDEIROS PAIVA, Representante da Maurício de Sousa Produções.*

*Confirmado
**Declinou";"Audiência Pública";"";"Anexo II, Plenário 05";"";"";""
"53528";"https://dadosabertos.camara.leg.br/api/v2/eventos/53528";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678794";"2018-08-07T15:06:00";"2018-08-07T16:15:00";"Encerrada (Final)";"Discutir assuntos pertinentes à Segurança Pública.";"Outro Evento";"Sala da Comissão 166C";"";"";"";""
"53497";"https://dadosabertos.camara.leg.br/api/v2/eventos/53497";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678430";"2018-08-07T16:05:36";"2018-08-07T17:12:39";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"53478";"https://dadosabertos.camara.leg.br/api/v2/eventos/53478";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1677506";"2018-08-07T14:50:11";"2018-08-07T18:13:42";"Encerrada (Final)";"I - Audiência Pública com os seguintes convidados:

ROBERTO CARNEIRO (Req 26/18)
Presidente da EMATER- DF (Confirmado)

ARACI KAMIYAMA (Req. 16/18)
Representante da Secretaria Estadual de Meio Ambiente de São Paulo e da  Associação de Agricultura Orgânica  - AAO( Confirmada)

MARCELO AUGUSTO BOECHAT MORANDI (Req. 29/18)
Chefe-Geral da Embrapa Meio Ambiente (Confirmado)

CÁSSIO FRANCO MOREIRA (Req. 11/18)
Representante da Associação dos Cafés Orgânicos do Brasil (Confirmado)

 FÁTIMA CABRAL  (Req. 11/18)
Presidente da Associação de Produtores Agroecológicos do Alto São Bartolomeu DF - APROSPERA ( Confirmada)

FERNANDO CESAR ALONSO DE OLIVEIRA (Req. 9 e 24/18)
Representante da Empresa Native (Confirmado)


( Req.9/18 e 26/18 Dep. Alessandro Molon, Req. 11/18 Dep. João Daniel; Req. 16 e 24/18 Dep. Pedro Uczai, e Req. 29/18 Dep. Tereza Cristina)

II - Deliberação de Requerimentos (apresentados até às 18:00hs  do dia anterior à reunião)";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"53450";"https://dadosabertos.camara.leg.br/api/v2/eventos/53450";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1677086";"2018-08-07T14:30:00";"";"Cancelada";"Audiência Pública
Convidados Confirmados:

- Charles William McNaughton - Representando o partido NOVO

- Outros convidados a confirmar";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"53521";"https://dadosabertos.camara.leg.br/api/v2/eventos/53521";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678716";"2018-08-07T16:21:00";"2018-08-07T16:22:52";"Encerrada (Final)";"Expositoras:
Cristiane Brito, Vice-Presidente da Comissão de Direito Eleitoral/OAB;
Flávia Biroli, professora e pesquisadora/UnB;
Lúcia Rincón, professora da UFG e integrante da UBM;
Noëlle Silva, mestre em Ciência Política/Unb.";"Outro Evento";"";"Anexo II, Plenário 10";"";"";""
"53482";"https://dadosabertos.camara.leg.br/api/v2/eventos/53482";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1677749";"2018-08-07T14:18:48";"2018-08-07T16:55:00";"Encerrada (Final)";"Convidados:

Sr. Antônio Corrêa Neto - Coordenador Geral de Relações Estudantis, Secretaria de Educação Superior do Ministério da Educação; (confirmado)

Sr. Henrique Villa da Costa Ferreira - Secretário Nacional de Articulação Social da Presidência da República; (a confirmar)

Sr. Tanielson Rodrigues da Silva Porã Potiguara - Estudante da Universidade Nacional de Brasília; (confirmado)

Sr. Júnior Xucuru -  Representante de liderança indígena; (confirmado) 

Sr. Lucas Ramos Lopes - Articulador da Rede Marista de Solidariedade. (confirmado) 


Requerimento nº 74/2018 - da Deputada Janete Capiberibe.";"Audiência Pública";"";"Anexo II, Plenário 09";"";"";""
"53510";"https://dadosabertos.camara.leg.br/api/v2/eventos/53510";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678541";"2018-08-07T14:00:00";"";"Encerrada (Termo)";"I - Instalação da Comissão; e

II - Eleição do Presidente e dos Vice-Presidentes.";"Reunião de Instalação e Eleição";"";"Anexo II, Plenário 02";"";"";""
"53516";"https://dadosabertos.camara.leg.br/api/v2/eventos/53516";"";"2018-08-07T13:55:00";"2018-08-07T18:50:00";"Encerrada (Final)";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"53430";"https://dadosabertos.camara.leg.br/api/v2/eventos/53430";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1677401";"2018-08-07T15:03:03";"2018-08-07T15:19:04";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"53438";"https://dadosabertos.camara.leg.br/api/v2/eventos/53438";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678611";"2018-08-07T14:53:07";"2018-08-07T15:32:52";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"53495";"https://dadosabertos.camara.leg.br/api/v2/eventos/53495";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678163";"2018-08-07T14:42:00";"2018-08-07T18:01:00";"Encerrada (Final)";"PROGRAMAÇÃO  - SUJEITA A ALTERAÇÃO.
SEMINÁRIO: ""LEI DO APRENDIZ: Oportunidade que insere os jovens no mundo do trabalho.""


PROGRAMAÇÃO:
13h - Credenciamento
14h - Abertura 
14h15 - Apresentação Cultural: Orquestra Casa Azul
14h30 - PAINEL 1:
""Legislação e Participação Popular""
Exposição: Presidentes das Frentes de Apoio ao Protagonismo Infantojuvenil (Nacional e Estaduais) - experiências e boas práticas 
Coordenador: Deputado membro da CLP
Senador Antônio Carlos Valadares;
Deputado Antônio Bulhões, Presidente da Frente Parlamentar Mista da Frente Parlamentar Mista em Apoio ao Protagonismo Infantojuvenil/Câmara dos Deputados;
Mafra Meris, Conciliadora da Justiça Federal, Secretaria Executiva da Frente Parlamentar Mista de Apoio ao Protagonismo Infantojuvenil e presidente do Instituto Solidário Estudantil do Empreendedor Individual/ISEEI; (confirmada)
Marcus Barão, Presidente do Fórum de Juventude da Comunidade dos Países de Língua Portuguesa / Conselho Nacional de Juventude.(confirmado)

15h30-MESA 1
""Políticas Públicas para Juventude: Educação e Trabalho""
Coordenador: Deputado membro da CLP
Expositores:
Higino Brito Vieira, Diretor do Departamento de Políticas e de Empregabilidade DPE/MT;
Tema: Estratégias do Ministério do Trabalho na Inserção do Jovem no Mercado de Trabalho
Dra.Patricia de Mello Sanfelici, Procuradora, Coordenadora Nacional da Coordinfância do Ministério Público do Trabalho/MPT/RS; (confirmada)
Tema: Estratégias do MPT que poderão aumentar o número de jovens na aprendizagem profissional 
Representante do Exército Brasileiro; 
Tema: ""Soldado Cidadão"".
Cel. Célio Roberto Pinto de Araújo, Representante do Corpo de Bombeiros do estado do Maranhão.
Tema: ""Bombeiro Mirim"".

16h30- MESA 2
""Experiências Exitosas""
Coordenador: Deputado membro da CLP
Representantes de entidades:
Paulo Henrique Pereira Farias, Articulador Social do Centro Salesiano do Menor /CESAM; (confirmado) Aprendiz do CESAM - Vitória Martins.
Elenilson Arara, Supervisor do Centro de Integração Empresa Escola

17h-Titulação: ""Empresa Amiga do Jovem Aprendiz"". (Entrega de Certificado pelo Instituto Solidário Estudantil do Empreendedor Individual - ISEEI).
Agraciado: Guararapes Confecções RN (Riachuelo) representada por: Thiago Evans, Gerente de Recursos Humanos.


Em atendimento ao Requerimento nº 220/18, dos senhores Celso Jacob e Julião Amin.";"Seminário";"";"Auditório Nereu Ramos";"";"";""
"53431";"https://dadosabertos.camara.leg.br/api/v2/eventos/53431";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1676207";"2018-08-07T13:00:00";"";"Encerrada (Termo)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"53505";"https://dadosabertos.camara.leg.br/api/v2/eventos/53505";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678524";"2018-08-07T10:51:52";"2018-08-07T12:28:42";"Encerrada";"Requerimento nº 694, do Deputado Flavinho        
              
CONVIDADOS


HERBERT CLAROS DA SILVA - CONFIRMADO
Diretor do Sindicato dos Metalúrgicos de São José dos Campos e Região

RENATA BELZUNCES DOS SANTOS - CONFIRMADO
Representante do DIEESE.

ATNAGORAS LOPES - CONFIRMADO
Representante da Central Sindical e Popular -  CONLUTAS";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"53458";"https://dadosabertos.camara.leg.br/api/v2/eventos/53458";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1676986";"2018-08-07T10:09:09";"2018-08-07T11:56:00";"Encerrada (Final)";"(REQ. nº 471/2018, do Dep. Pedro Fernandes PTB/MA)

Convidados: 

JARBAS JOSÉ VALENTE
Presidente da Telecomunicações Brasileiras S.A. - Telebrás

AMÉRICO TRISTÃO BERNARDES 
Diretor do Departamento de Inclusão Digital do Ministério da Ciência, Tecnologia, Inovações e Comunicações - MCTIC";"Audiência Pública";"";"Anexo II, Plenário 10";"";"";""
"53523";"https://dadosabertos.camara.leg.br/api/v2/eventos/53523";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678743";"2018-08-07T09:00:00";"2018-08-07T12:00:00";"Encerrada (Final)";"Seminário Regional Londrina/PR - PEC 333/17
Discussão sobre o fim do Foro Privilegiado

Convidados:
Clodomiro Bannwart
Professor e Especialista em Direito eleitoral e Processo Eleitoral

Elve Cenci
Advogado e Professor da Universidade Estadual de Londrina

Zulmar Fachin
Membro da Academia Paranaense de Letras Jurídicas

Flávio Martins
Professor de Direito Constitucional e Coordenador da Pós-Graduação em Diretio Constitucional do Damásio Educacional

Taigoara Finardi Martins
Professor de Direito Constitucional 

(Req. nº13/18 , do Dep. Diego Garcia)";"Seminário";"Auditório da Ordem dos Advogados do Brasil - Londrina/PR";"";"";"";""
"53527";"https://dadosabertos.camara.leg.br/api/v2/eventos/53527";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678742";"2018-08-06T18:00:00";"2018-08-06T21:30:00";"Encerrada";"18 horas: Seminário ""Extermínio e Encarceramento da Juventude Negra no Estado do Espírito Santo"". 

Local: Museu Capixaba do Negro (MUCANE), localizado na Avenida República, 121, no Centro da cidade de Vitória, no Espírito Santo.";"Diligência";"";"Anexo II, Plenário 09";"";"";""
"53514";"https://dadosabertos.camara.leg.br/api/v2/eventos/53514";"";"2018-08-06T14:00:00";"";"Encerrada (Termo)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"53487";"https://dadosabertos.camara.leg.br/api/v2/eventos/53487";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678537";"2018-08-03T09:00:00";"2018-08-03T13:00:00";"Encerrada (Final)";"Convidados:

-Prefeitura de Canguçu;
-Câmara de Vereadores de Canguçu;
-Federação dos Trabalhadores na Agricultura Familiar - FETRAF;
-Movimento dos Pequenos Agricultores - MPA;
-Movimento dos Trabalhadores Sem Terra - MST;
-Federação dos Trabalhadores na Agricultura - FETAG;
-Quilombolas;
-Movimento dos Pescadores;
-Associação dos Municípios da Costa Doce do Rio Grande do Sul - ACOSTADOCE;
-Consórcio Público Intermunicipal de Desenvolvimento Econômico, Social e Ambiental dos Municípios da Bacia do Rio Jaguarão - CIDEJA;
-Associação dos Municípios da Zona Sul - AZONASUL;
-Fórum da Lagoa dos Patos do Rio Grande do Sul.


Requerimento 571/18, de autoria do Deputado Marcon - PT/RS.";"Seminário";"Cine Teatro Municipal 27 de Junho Prof. Joaquim Bento, em Canguçu/RS";"";"";"";""
"53502";"https://dadosabertos.camara.leg.br/api/v2/eventos/53502";"";"2018-08-03T09:00:00";"";"Encerrada(Comunicado)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"53481";"https://dadosabertos.camara.leg.br/api/v2/eventos/53481";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1677748";"2018-08-02T16:00:00";"2018-08-03T20:00:00";"Encerrada";"Início das atividades dia 02/08/2018, às 16h e previsão para término no dia 03/08/2018 às 20h.
Dia 02/08:
16 horas: Audiência com a Secretaria Jaciara da Secretaria de Desenvolvimento Humano do Governo do Estado para tratar dos projetos governamentais sobre a política de acolhimento do Idoso. 
Secretaria de Desenvolvimento Humano: Av. Pres. Epitácio Pessoa, 2501 - Estados, João Pessoa - PB, 58030-002.
Reunião para organização do seminário com entidades: Av. Maximiano Figueiredo 504, Centro, salas 201 e 202, 1º andar. Escritório em João Pessoa. 

Dia 03/08:
Faremos 03 visitas a unidades que são responsáveis pelos cuidados de pessoas idosas.  As visitas começam no horário das 07:30h.

1) 	ANBEAS - Lar da Providência Carneiro da Cunha - 07h30.
Av. Santa Catarina, 05 - Bairro dos Estados - João Pessoa
Responsável: Irmã Rosário (Presidente)
Assistente Social: Michele
Contatos: (83) 3133-3072 / 98610-5702


2)	Lar do Idoso - Conde - Paraíba. Loteamento Chácara de Conde, S/N - Conde - Paraíba - 09h. CEP 58322-000. Contato:(83) 987191913
Endereço eletrônico: secretariaadpb@hotmail.com
Pastor Presidente José Carlos de Lima.

3)  Condomínio Cidade Madura - 11h30 - Condomínio dos idosos da Paraíba, João Pessoa - PB, 58033-455. 83-3264-1099.

12:00 às 13:00 - intervalo para almoço. 
13h30 começará o seminário que terá como tema ""Direitos dos Idosos, novos olhares"", no município de João Pessoa no Laguna Praia Hotel, na Avenida Almirante Tamandaré número 716, em Tambaú, João Pessoa.


Às 13h30 começará seminário que terá como tema ""Direitos dos Idosos, novos olhares"", no município de João Pessoa.";"Diligência";"João Pessoa- PB";"";"";"";""
"53506";"https://dadosabertos.camara.leg.br/api/v2/eventos/53506";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1678526";"2018-08-02T15:25:00";"2018-08-02T17:25:00";"Encerrada";"Grupo de Pesquisa de Avalição de Políticas Públicas";"Outro Evento";"";"Anexo II, Plenário 16";"";"";""
"53500";"https://dadosabertos.camara.leg.br/api/v2/eventos/53500";"";"2018-08-02T14:00:00";"";"Encerrada (Termo)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"53471";"https://dadosabertos.camara.leg.br/api/v2/eventos/53471";"";"2018-08-01T14:00:00";"";"Encerrada (Termo)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"53467";"https://dadosabertos.camara.leg.br/api/v2/eventos/53467";"";"2018-08-01T09:39:00";"2018-08-01T11:43:00";"Encerrada";"Discutir ""A possibilidade de venda da EMBRAER e as eventuais consequências para a economia, segurança nacional e trabalhadores envolvidos""";"Comissão Geral";"";"Plenário da Câmara dos Deputados";"";"";""
"53463";"https://dadosabertos.camara.leg.br/api/v2/eventos/53463";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1677240";"2018-07-17T14:30:00";"2018-07-17T16:45:00";"Encerrada (Final)";"Requerimento 347/2018 - do Dep. Ronaldo Nogueira.

Juristas Convidados:

- Marcio Cammarosano (COMPARECEU);
- Fabrício Motta;
- Hélio Mileski (COMPARECEU);
- Juscimar Ribeiro;    
- Augusto Dal Pozzo;
- Daniel Ferreira (COMPARECEU);
- Edgar Guimarães;
- José dos Santos Carvalho Filho; 
- Marçal Justen Filho;
- Maria Sylvia Zanella Di Pietro; 
- Paulo Modesto (COMPARECEU); 
- Rafael Maffini;
- Rodrigo Valgas dos Santos (COMPARECEU); 
- Sara Campos (COMPARECEU); e 
- Sergio de Andréa Ferra.";"Reunião Técnica";"Sala da Presidência da CTASP";"";"";"";""
"53462";"https://dadosabertos.camara.leg.br/api/v2/eventos/53462";"";"2018-07-17T14:00:00";"";"Encerrada (Termo)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"53411";"https://dadosabertos.camara.leg.br/api/v2/eventos/53411";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1675619";"2018-07-16T14:00:00";"";"Cancelada";"Evento promovido pela Frente Parlamentar da Pessoa com Deficiência, em conjunto com o Comitê Gestor do Programa Criança Feliz; o Fundo das Nações Unidas para a Infância - UNICEF; a Frente Parlamentar da Primeira Infância; o Conselho Nacional dos Direitos da Pessoa com Deficiência - CONADE; e a Escola Nacional de Administração Pública - ENAP.";"Outro Evento";"";"Anexo II, Plenário 01";"";"";""
"53456";"https://dadosabertos.camara.leg.br/api/v2/eventos/53456";"";"2018-07-16T14:00:00";"";"Encerrada(Comunicado)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"53414";"https://dadosabertos.camara.leg.br/api/v2/eventos/53414";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1675727";"2018-07-16T10:00:00";"2018-07-16T13:00:00";"Encerrada (Final)";"Requerimento nº 191/2018, de autoria da Deputada Mara Gabrili.

CONVIDADOS:

MARCOS DA COSTA
Presidente da OAB

ODÍLIA BRÍGIDO
Coordenadora-Geral de Saúde da Pessoa com Deficiência do Ministério da Saúde

DEBORAH KELLY
Promotora de Justiça do Ministério Público de São Paulo

MARCO ANTONIO ZAGO
Secretário de Estado de Saúde de São Paulo

WILSON POLLARA
Secretário Municipal de Saúde de São Paulo

MONICA CAVENAGHI
Diretora de Marketing da Associação Brasileira da Indústria e Revendedores de Produtos para Pessoas com Deficiência - Abridef";"Seminário";"Sede Seccional da OAB, São Paulo";"";"";"";""
"53452";"https://dadosabertos.camara.leg.br/api/v2/eventos/53452";"";"2018-07-13T15:36:00";"2018-07-13T17:05:00";"Encerrada";"Homenagem aos 28 anos da Confederação Nacional dos Trabalhadores no Comércio e Serviços - CONTRACS";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"53451";"https://dadosabertos.camara.leg.br/api/v2/eventos/53451";"";"2018-07-13T09:00:00";"";"Encerrada(Comunicado)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"53391";"https://dadosabertos.camara.leg.br/api/v2/eventos/53391";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1675032";"2018-07-12T14:09:00";"2018-07-12T17:21:00";"Encerrada (Final)";"-MARCO ANTÔNIO DORNELLES, Vice-Presidente da Associação dos Fumicultores do Brasil - Afubra; (confirmado)
-GULHERME ANDRÉ TESSMER, represnetando a Federação dos Trabalhadores na Agricultura no Rio Grande do Sul - FETAG/RS; (confirmado)
-MÁRCIO MADALENA, Delegado Federal de Desenvolvimento Agrário do Rio Grande do Sul representando o Secretário Especial de Agricultura Familiar e Desenvolvimento Agrário - SEAD; (confirmado)
-Sindicato dos Trabalhadores nas Indústrias do Fumo e Alimentação de Santa Catarina do Sul e Região;
-Prefeitura de Santa Cruz do Sul/RS;
-Prefeitura de Canguçu/RS;
-Câmara de Vereadores de Santa Cruz do Sul/RS; e
-Câmara de Vereadores de Canguçu/RS.

-Sindicato Interestadual da Indústria de Tabaco - Sinditabaco; (não comparecerá)
-Ministério da Agricultura, Pecuária e Abastecimento/MAPA; (não comparecerá)
-Associação Brasileira da Indústria de Fumo - ABIFUMO; (não comparecerá)

Requerimento nº 564/2018, de autoria do Deputado Alceu Moreira - MDB/RS";"Outro Evento";"Ginásio do Herval, 2º Distrito, Canguçu/RS";"";"";"";""
"53445";"https://dadosabertos.camara.leg.br/api/v2/eventos/53445";"";"2018-07-12T14:00:00";"";"Encerrada (Termo)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"53392";"https://dadosabertos.camara.leg.br/api/v2/eventos/53392";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1675069";"2018-07-12T13:02:07";"2018-07-12T15:12:00";"Encerrada (Final)";"Requerimento nº 519/2018 - CFFC, e Requerimento nº 223/2018 - CDU.


CONVIDADOS:


- Sr. BRUNO MARTINELLO LIMA, Secretário de Fiscalização de Infraestrutura Urbana do Tribunal de Contas da União (TCU); *

- Sr. ANDRÉ MARTINS SOBREIRO, Gerente de Projetos da Secretaria Nacional de Habitação (SNH) do Ministério das Cidades; *

- Sra. MARIA CARMEM AMORIM MADOZ, Superintendente Nacional do Minha Casa Minha Vida da Caixa Econômica Federal (CEF); *

- Sr. EZEQUIEL NUNO GOMES DE SOUSA, Presidente da Federação Nacional dos Pequenos Construtores (FENAPC); *

- Sra. KARLA CHRISTINA FRANÇA, Técnica de Planejamento Territorial e Habitação da Confederação Nacional de Municípios (CNM); * e

- Representante da Frente Nacional dos Prefeitos (FNP). **


(*) CONFIRMADOS
(**) NÃO VIRÁ";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"53329";"https://dadosabertos.camara.leg.br/api/v2/eventos/53329";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1673621";"2018-07-12T10:13:47";"2018-07-12T12:51:31";"Encerrada (Final)";"Tema:

""A importância do registro físico do voto para a segurança e transparência do processo eleitoral: esclarecimentos sobre a Ação Direta de Inconstitucionalidade contra o voto impresso (ADI 5889)"" (Requerimento nº 286/18, do Deputado Izalci Lucas, subscrito pelo Deputado Thiago Peixoto).


Convidados:

1. MARCOS DE ALMEIDA CAMARGO
Presidente da Associação Nacional dos Peritos Criminais Federais (APCF)	

Tema: ""As fragilidades das urnas eletrônicas sem o voto impresso - a visão dos peritos criminais federais e as falhas encontradas nos testes públicos de segurança no TSE""

2. AMÍLCAR BRUNAZO FILHO
Auditor do Comitê Multidisciplinar Independente (CMInd)	

Tema: ""O princípio do sigilo do voto com o voto impresso - apresentação sobre questões técnicas e funcionais relativas à segurança do processo de votação na urna eletrônica""

3. FELIPE GIMENEZ
Membro da Associação Pátria Brasil

Tema: ""O princípio da publicidade no processo eleitoral - apresentação sobre a importância do registro físico do voto: escrutínio, fiscalização, recontagem e possibilidade de auditoria""

4. RAQUEL DODGE
Procuradora-geral da República 

Tema: ""As razões do Ministério Público para contestar a lei do voto impresso - apresentação sobre a ADI 5889 protocolada pela PGR no STF""

5. LUIZ FUX
Presidente do Tribunal Superior Eleitoral (TSE)	

Tema: ""O papel do TSE nas eleições 2018: apresentação sobre transparência e segurança no processo eleitoral - o respeito aos artigos 37 da Constituição e 221 do Código Eleitoral""";"Audiência Pública";"";"Anexo II, Plenário 13";"";"";""
